"study","campaign","species_plant","natural","leaf_habit","leaf_shape","plant_group","growth_form","woodiness","season","climate_class","log","lat","elevation","map","mat","mean_offset","se_offset","n_offset","mean_dexcess","se_dexcess","mean_lcexcess","se_lcexcess","SWLslope","SWLslope.std.error","SWLslope.pvalue","SWLintercept","SWLintercept.std.error","SWLintercept.pvalue","SWLrsquared","n_SWL","lang","absoluteOffset"
"Anderegg-2013","Anderegg-2013-201006-NA","Populus tremuloides","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","cold",-107.671667,37.555278,2700,735,1.7,-4.14862839580099,0.972581593513447,8,-5.61061625,0.955236431097666,-16.915256275,0.980881390509687,5.04939982929953,0.955344040992194,5.02653642090817e-05,-39.5916090973542,13.433740613779,0.00861922459126733,0.608148111842541,20,432.352941176471,4.14862839580099
"Anderegg-2013","Anderegg-2013-201007-NA","Populus tremuloides","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","cold",-107.671667,37.555278,2700,735,1.7,-5.70582577369267,1.56573807905394,4,79.2905075,1.52478304116452,68.017614,1.52355820098398,6.99650689274969,0.457337012500592,1.46958580716639e-10,71.4975697809106,6.49589949383036,1.39501024203077e-08,0.939768678264398,17,432.352941176471,5.70582577369267
"Anderegg-2013","Anderegg-2013-201008-NA","Populus tremuloides","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","cold",-107.671667,37.555278,2700,735,1.7,-7.6072427419363,1.05030833507762,5,-1.44138,1.07380666706349,-12.81271976,1.08485382916599,7.86833153121348,0.385693491163563,2.3669134801295e-12,4.61072593042485,5.09869432323934,0.380133429431206,0.965211703959466,17,432.352941176471,7.6072427419363
"Barbeta-2015","Barbeta-2015-201005-NA","Arbutus unedo","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",1.03,41.3,930,640,13.4,1.1632231286533,1.53942402159069,6,-7.355,0.383690413397747,-17.2883333333333,0.299715161074274,3.81414743129186,0.197281993608722,2.40124261941723e-17,-43.1910352394524,1.54441719461864,1.79692395402409e-21,0.932631947034179,29,47.7611940298507,1.1632231286533
"Barbeta-2015","Barbeta-2015-201005-NA","Phillyrea latifolia","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",1.03,41.3,930,640,13.4,5.56895556832731,0.951220042754695,6,-6.38166666666666,1.21922766992515,-15.987,1.15470270344073,3.81414743129186,0.197281993608722,2.40124261941723e-17,-43.1910352394524,1.54441719461864,1.79692395402409e-21,0.932631947034179,29,47.7611940298507,5.56895556832731
"Barbeta-2015","Barbeta-2015-201005-NA","Quercus ilex","experimental","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",1.03,41.3,930,640,13.4,3.64688458305713,1.1411307893494,6,-6.155,1.50843572396484,-15.9656666666667,1.42612270782629,3.81414743129186,0.197281993608722,2.40124261941723e-17,-43.1910352394524,1.54441719461864,1.79692395402409e-21,0.932631947034179,29,47.7611940298507,3.64688458305713
"Barbeta-2015","Barbeta-2015-201007-NA","Arbutus unedo","experimental","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",1.03,41.3,930,640,13.4,-3.21247125674431,7.05167679586014,5,-12.778,5.70316438479551,-22.17,5.85114505032989,4.59682969960067,0.502796350656648,1.10012778920103e-10,-33.1494989250231,2.01090358091758,8.72955215078467e-18,0.710849482830171,36,47.7611940298507,3.21247125674431
"Barbeta-2015","Barbeta-2015-201007-NA","Phillyrea latifolia","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",1.03,41.3,930,640,13.4,2.74330727401914,3.04525698809604,6,-6.22666666666667,2.98440688319211,-15.6886666666667,2.9476512533051,4.59682969960067,0.502796350656648,1.10012778920103e-10,-33.1494989250231,2.01090358091758,8.72955215078467e-18,0.710849482830171,36,47.7611940298507,2.74330727401914
"Barbeta-2015","Barbeta-2015-201007-NA","Quercus ilex","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",1.03,41.3,930,640,13.4,1.22761694304733,2.66777671891847,8,-7.6275,2.9252458687873,-17.103,2.86392126288416,4.59682969960067,0.502796350656648,1.10012778920103e-10,-33.1494989250231,2.01090358091758,8.72955215078467e-18,0.710849482830171,36,47.7611940298507,1.22761694304733
"Barbeta-2015","Barbeta-2015-201010-NA","Arbutus unedo","experimental","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",1.03,41.3,930,640,13.4,4.9790971043769,0.921185767290496,9,-0.445555555555554,0.973317795411241,-9.066,0.94152760035074,4.44546156430506,0.411807854860212,7.48021941835846e-12,-23.2012943255579,2.73350135333356,1.79887705607057e-09,0.795266288092159,32,47.7611940298507,4.9790971043769
"Barbeta-2015","Barbeta-2015-201010-NA","Phillyrea latifolia","experimental","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",1.03,41.3,930,640,13.4,4.4097379141173,0.95695071264766,10,-1.321,1.38020646603647,-9.907,1.27086732413559,4.44546156430506,0.411807854860212,7.48021941835846e-12,-23.2012943255579,2.73350135333356,1.79887705607057e-09,0.795266288092159,32,47.7611940298507,4.4097379141173
"Barbeta-2015","Barbeta-2015-201010-NA","Quercus ilex","natural","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",1.03,41.3,930,640,13.4,8.67336056206826,1.37389092730461,11,6.46,2.09598620744941,-2.52181818181818,1.99523917827222,4.44546156430506,0.411807854860212,7.48021941835846e-12,-23.2012943255579,2.73350135333356,1.79887705607057e-09,0.795266288092159,32,47.7611940298507,8.67336056206826
"Barbeta-2015","Barbeta-2015-201101-NA","Arbutus unedo","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",1.03,41.3,930,640,13.4,4.35639323478018,1.07870085281155,17,-3.69176470588235,1.21670246111888,-12.3030588235294,1.18981583001007,3.11386576413413,0.241861599576954,4.8710257568122e-15,-32.3724838454466,1.50902557828617,4.24284680242137e-22,0.821565522089187,38,47.7611940298507,4.35639323478018
"Barbeta-2015","Barbeta-2015-201101-NA","Phillyrea latifolia","experimental","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",1.03,41.3,930,640,13.4,3.96288245743298,0.948022096321853,18,-4.05222222222222,1.00699045421141,-12.6662222222222,0.990648060006418,3.11386576413413,0.241861599576954,4.8710257568122e-15,-32.3724838454466,1.50902557828617,4.24284680242137e-22,0.821565522089187,38,47.7611940298507,3.96288245743298
"Barbeta-2015","Barbeta-2015-201101-NA","Quercus ilex","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",1.03,41.3,930,640,13.4,2.27223391818533,1.43231569145295,17,-3.53117647058824,1.32605393221462,-12.3262352941176,1.29701784515767,3.11386576413413,0.241861599576954,4.8710257568122e-15,-32.3724838454466,1.50902557828617,4.24284680242137e-22,0.821565522089187,38,47.7611940298507,2.27223391818533
"Barbeta-2015","Barbeta-2015-201108-NA","Arbutus unedo","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",1.03,41.3,930,640,13.4,-0.759009711209414,1.05004424019597,16,-10.048125,1.32218071720863,-18.193375,1.21390394621033,2.88282464159945,0.354095234694579,3.40179155708587e-09,-28.8015445772917,1.07610072840865,5.46847367694579e-23,0.68133912945926,33,47.7611940298507,0.759009711209414
"Barbeta-2015","Barbeta-2015-201108-NA","Phillyrea latifolia","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",1.03,41.3,930,640,13.4,-2.61417428704202,1.29052872806276,17,-8.99647058823529,0.939500783104137,-17.3689411764706,0.900039788624518,2.88282464159945,0.354095234694579,3.40179155708587e-09,-28.8015445772917,1.07610072840865,5.46847367694579e-23,0.68133912945926,33,47.7611940298507,2.61417428704202
"Barbeta-2015","Barbeta-2015-201108-NA","Quercus ilex","experimental","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",1.03,41.3,930,640,13.4,2.38624814446763,1.11648615198223,16,-7.29625,1.0836911748741,-15.41075,1.00132891490925,2.88282464159945,0.354095234694579,3.40179155708587e-09,-28.8015445772917,1.07610072840865,5.46847367694579e-23,0.68133912945926,33,47.7611940298507,2.38624814446763
"Barbeta-2019","Barbeta-2019-201705-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-6.87900661451578,0.73948670952588,14,-4.73145170742857,1.14155880007429,-13.0860206808686,0.928270811224167,5.45124271321484,0.548556149807435,0.00216789252861341,-9.56989669497927,3.28182885196689,0.0616944436429744,0.970516745182282,5,75,6.87900661451578
"Barbeta-2019","Barbeta-2019-201705-NA","Quercus robur","natural","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-8.27240647571347,1.2069781540559,3,-5.78482703,2.97969539747432,-14.3101582065333,1.9105008030202,5.45124271321484,0.548556149807435,0.00216789252861341,-9.56989669497927,3.28182885196689,0.0616944436429744,0.970516745182282,5,75,8.27240647571347
"Barbeta-2019","Barbeta-2019-201706-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","warm",-0.3,44.38,60,930,12.4,-7.13386546629784,0.491603679254241,33,-4.51482316339394,0.737125551222058,-12.9021835548024,0.640559662072873,3.35621077151587,0.83830653904273,0.00207353546403432,-18.8489064835659,4.67304113980433,0.00197005810454595,0.593022105076737,13,75,7.13386546629784
"Barbeta-2019","Barbeta-2019-201706-NA","Quercus robur","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",-0.3,44.38,60,930,12.4,-7.98631418374088,0.567066920033609,14,-2.350734403,1.17869736374606,-11.56956404972,0.958048899997272,3.35621077151587,0.83830653904273,0.00207353546403432,-18.8489064835659,4.67304113980433,0.00197005810454595,0.593022105076737,13,75,7.98631418374088
"Barbeta-2019","Barbeta-2019-201707-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","warm",-0.3,44.38,60,930,12.4,-5.05356181951897,0.659294685893732,32,-3.07107069075,0.67677428270934,-12.67233554383,0.637943343805416,4.25455610963869,0.524333772883595,3.65394840464375e-09,-18.8845029138223,3.06953440742958,7.96260560788292e-07,0.679885861240075,33,75,5.05356181951897
"Barbeta-2019","Barbeta-2019-201707-NA","Quercus robur","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",-0.3,44.38,60,930,12.4,-5.17920108238083,0.688225802102435,13,-3.216188304,0.726352043032804,-12.8107964591754,0.671165675599898,4.25455610963869,0.524333772883595,3.65394840464375e-09,-18.8845029138223,3.06953440742958,7.96260560788292e-07,0.679885861240075,33,75,5.17920108238083
"Barbeta-2019","Barbeta-2019-201708-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","warm",-0.3,44.38,60,930,12.4,-4.43683202259853,0.470917810348582,34,-6.81299077158823,0.400117922688454,-15.3586026681341,0.344480352113056,3.45602708157892,0.355960054984287,4.64575442336958e-11,-23.944452437069,1.79935522697973,1.37111955163774e-14,0.746565318619317,34,75,4.43683202259853
"Barbeta-2019","Barbeta-2019-201708-NA","Quercus robur","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",-0.3,44.38,60,930,12.4,-5.41790616197172,0.630546079276489,12,-4.6145519925,1.1432093315412,-14.0558066687667,0.889158579898413,3.45602708157892,0.355960054984287,4.64575442336958e-11,-23.944452437069,1.79935522697973,1.37111955163774e-14,0.746565318619317,34,75,5.41790616197172
"Barbeta-2019","Barbeta-2019-201709-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-6.3126447440979,0.903878087563267,20,-2.4240197856,0.861324360413419,-11.499657333824,0.707735169904126,4.05916259669809,0.568469272994851,3.51598616910528e-08,-16.4486746686088,2.6971698106638,7.22212432469598e-07,0.607081744400068,35,75,6.3126447440979
"Barbeta-2019","Barbeta-2019-201709-NA","Quercus robur","natural","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-5.07768309470042,1.38701479860601,9,-1.291932774,1.20274054780127,-10.3341562218933,1.14037972410354,4.05916259669809,0.568469272994851,3.51598616910528e-08,-16.4486746686088,2.6971698106638,7.22212432469598e-07,0.607081744400068,35,75,5.07768309470042
"Barbeta-2019","Barbeta-2019-201710-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-4.96054932520861,0.596268491053719,27,-3.176870552,1.0341589731027,-10.8967195445689,0.821677915070077,4.794162720229,0.365491976799956,7.36551664526064e-15,-11.3648849873739,1.65833701679241,6.86909503497515e-08,0.834996319021823,36,75,4.96054932520861
"Barbeta-2019","Barbeta-2019-201710-NA","Quercus robur","natural","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-5.57559132123773,0.988485522456165,12,-0.838064218333333,1.79074657248134,-9.73730116233333,1.31483709816755,4.794162720229,0.365491976799956,7.36551664526064e-15,-11.3648849873739,1.65833701679241,6.86909503497515e-08,0.834996319021823,36,75,5.57559132123773
"Barbeta-2019","Barbeta-2019-201711-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-3.65557325483101,0.498080975661081,15,1.6666509564,0.635879321232447,-6.28917411555734,0.503799813057165,5.70503069095368,0.801760322981225,7.8669124451332e-06,-4.51355717544001,4.18308546818992,0.300200401695907,0.795700937938714,15,75,3.65557325483101
"Barbeta-2019","Barbeta-2019-201711-NA","Quercus robur","natural","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",-0.3,44.38,60,930,12.4,-3.96790802127289,0.825225486182527,6,3.848439569,1.13988920189234,-5.49846202524,0.92360146218442,5.70503069095368,0.801760322981225,7.8669124451332e-06,-4.51355717544001,4.18308546818992,0.300200401695907,0.795700937938714,15,75,3.96790802127289
"Barbeta-2020","Barbeta-2020-2018-control","Fagus sylvatica","experimental","deciduous","broadleaved","angiosperm","tree","tree","not applicable","Greenhouse experiment",NA,NA,99999,NA,NA,-9.85784622809053,0.4749159757139,27,-7.79328662037037,0.680094155126282,NA,NA,1.92902470445623,0.339948494197921,3.10691972276473e-06,-22.5337563574423,1.46444600495165,4.60945565672388e-16,0.509489909711501,33,NA,9.85784622809053
"Barbeta-2020","Barbeta-2020-2018-drought","Fagus sylvatica","experimental","deciduous","broadleaved","angiosperm","tree","tree","not applicable","Greenhouse experiment",NA,NA,99999,NA,NA,-6.31147210404065,0.452193901544999,67,-13.131572520403,1.548752868182,NA,NA,1.96758321048075,0.216385194544437,2.02210020806268e-13,-22.4111430795688,0.947138954455506,7.85160719530764e-35,0.545101025235314,71,NA,6.31147210404065
"Berry-2014","Berry-2014-201205-High_elevation","Abies fraseri","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","warm",-82.26,35.76,1960,1528,9.8,4.78893166261598,1.6160438263175,6,4.03745498266667,0.998261305724553,-5.41573889494833,1.000339218002,2.68738853023173,0.909322554084488,0.01043429514067,-23.2433389132686,4.9381628541747,0.000336780496431379,0.384188712814509,16,155.918367346939,4.78893166261598
"Berry-2014","Berry-2014-201205-High_elevation","Picea rubens","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","warm",-82.26,35.76,1960,1528,9.8,3.49276091436208,1.24730870889752,6,3.44601840866667,0.90618029454737,-6.08278771381334,0.841974972942523,2.68738853023173,0.909322554084488,0.01043429514067,-23.2433389132686,4.9381628541747,0.000336780496431379,0.384188712814509,16,155.918367346939,3.49276091436208
"Berry-2014","Berry-2014-201205-Low_elevation","Abies fraseri","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","warm",-82.27,35.71,1510,1528,9.8,2.72958238158875,1.37305872615688,6,8.408345386,1.12163409240799,-1.31945053236334,1.137785078268,5.11850443655061,1.203980212864,0.000944878762314155,-9.01098376597031,6.29719556609764,0.176041406758658,0.581640003056979,15,155.918367346939,2.72958238158875
"Berry-2014","Berry-2014-201205-Low_elevation","Picea rubens","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","warm",-82.27,35.71,1510,1528,9.8,2.05862939463584,1.14816824550448,6,7.33751138266667,0.712371074758069,-2.30840698479667,0.672169939991181,5.11850443655061,1.203980212864,0.000944878762314155,-9.01098376597031,6.29719556609764,0.176041406758658,0.581640003056979,15,155.918367346939,2.05862939463584
"Berry-2014","Berry-2014-201210-High_elevation","Picea rubens","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","warm",-82.26,35.76,1960,1528,9.8,2.60166198318348,0.707694815482259,12,0.283592484333333,0.924447115473696,-8.99651143935667,0.845464328886712,2.69127233905833,0.90935194847404,0.0103483971213831,-23.1814057498626,4.95298666044519,0.000354157936883244,0.384856974134584,16,155.918367346939,2.60166198318348
"Berry-2014","Berry-2014-201210-Low_elevation","Abies fraseri","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","warm",-82.27,35.71,1510,1528,9.8,0.972031640234198,1.10818642755649,6,5.108283161,1.19635414175914,-4.29985118953833,1.13038045526731,5.12526576908176,1.20765347415776,0.00095784282379703,-8.96149735177608,6.32058081383365,0.17976337565769,0.580799677575393,15,155.918367346939,0.972031640234198
"Berry-2014","Berry-2014-201210-Low_elevation","Picea rubens","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","warm",-82.27,35.71,1510,1528,9.8,1.26360592782611,0.794416098644195,6,6.32272091533334,1.02389773838781,-3.27481857726,0.914372918747502,5.12526576908176,1.20765347415776,0.00095784282379703,-8.96149735177608,6.32058081383365,0.17976337565769,0.580799677575393,15,155.918367346939,1.26360592782611
"Beyer-2016","Beyer-2016-99999-NA","several","natural","evergreen",NA,NA,"tree","tree","not applicable","arid",16.4739,-17.5054,1130,542,22.7,-24.6198210881297,1.934638904024,38,-3.02617684210526,2.06434416830258,-15.2204934052632,1.84189706969383,2.7727676295327,0.329194428557942,1.26454699892507e-09,-28.3629137250591,1.88236438756101,4.3799172758975e-16,0.689154503799226,34,23.8766519823789,24.6198210881297
"Bijoor-2012","Bijoor-2012-200710-FULLERTON","sequoia sempervirens","urban garden",NA,NA,NA,NA,NA,"not applicable","warm",-117.88,33.89,160,378,17.7,0.617505029598551,NA,1,-9.04765,NA,-26.4743144,NA,6.64178437882743,1.44379309196485,0.00248349671598669,-17.5880749590531,6.6562037929757,0.0333092075781629,0.751439362047579,9,21.3559322033898,0.617505029598551
"Bijoor-2012","Bijoor-2012-200710-LA_ARB","Brachychiton discolor","urban garden","evergreen","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.05,34.15,160,428,18.1,7.33825791533096,NA,1,0.248370000000001,NA,-16.8589052,NA,3.41522945941378,0.320700425250129,5.29688423120005e-06,-31.6809465776408,0.982931042575249,9.35454329879324e-10,0.934106060556937,10,23.646408839779,7.33825791533096
"Bijoor-2012","Bijoor-2012-200710-LA_ARB","Brachychiton populneus","urban garden","evergreen","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.05,34.15,160,428,18.1,7.74858929350228,NA,1,1.90906,NA,-15.3836648,NA,3.41522945941378,0.320700425250129,5.29688423120005e-06,-31.6809465776408,0.982931042575249,9.35454329879324e-10,0.934106060556937,10,23.646408839779,7.74858929350228
"Bijoor-2012","Bijoor-2012-200710-LA_ARB","Ficus microcarpa","urban garden","evergreen","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.05,34.15,160,428,18.1,4.80123129146724,NA,1,-1.04733,NA,-18.3387152,NA,3.41522945941378,0.320700425250129,5.29688423120005e-06,-31.6809465776408,0.982931042575249,9.35454329879324e-10,0.934106060556937,10,23.646408839779,4.80123129146724
"Bijoor-2012","Bijoor-2012-200710-LA_ARB","Gledistia tricanthos","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.05,34.15,160,428,18.1,-0.618568027814835,NA,1,-8.53752,NA,-25.5218308,NA,3.41522945941378,0.320700425250129,5.29688423120005e-06,-31.6809465776408,0.982931042575249,9.35454329879324e-10,0.934106060556937,10,23.646408839779,0.618568027814835
"Bijoor-2012","Bijoor-2012-200710-LA_ARB","Jacaranda mimosifolia","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.05,34.15,160,428,18.1,2.43119159956517,NA,1,-6.73601,NA,-23.535184,NA,3.41522945941378,0.320700425250129,5.29688423120005e-06,-31.6809465776408,0.982931042575249,9.35454329879324e-10,0.934106060556937,10,23.646408839779,2.43119159956517
"Bijoor-2012","Bijoor-2012-200710-LA_ARB","Koelreuteria paniculata","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.05,34.15,160,428,18.1,0.967595457806144,NA,1,-7.97266,NA,-24.805494,NA,3.41522945941378,0.320700425250129,5.29688423120005e-06,-31.6809465776408,0.982931042575249,9.35454329879324e-10,0.934106060556937,10,23.646408839779,0.967595457806144
"Bijoor-2012","Bijoor-2012-200710-LA_ARB","Lagerstroemia indica","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.05,34.15,160,428,18.1,0.46479650573308,NA,1,-8.46550999999999,NA,-25.2998196,NA,3.41522945941378,0.320700425250129,5.29688423120005e-06,-31.6809465776408,0.982931042575249,9.35454329879324e-10,0.934106060556937,10,23.646408839779,0.46479650573308
"Bijoor-2012","Bijoor-2012-200710-POLICE","Pinus canariensis","urban garden","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","warm",-118.24,34.08,160,402,18.1,6.57924858232604,NA,1,-6.87968000000001,NA,-25.8965652,NA,4.72549471179146,0.735666851048323,0.00301982755005322,-40.2178256019846,5.45894210230726,0.00180869757544348,0.911622291054653,6,22.2099447513812,6.57924858232604
"Bijoor-2012","Bijoor-2012-200710-POLICE","sequoia sempervirens","urban garden",NA,NA,NA,NA,NA,"not applicable","warm",-118.24,34.08,160,402,18.1,4.95783659423267,NA,1,-16.05662,NA,-33.5044868,NA,4.72549471179146,0.735666851048323,0.00301982755005322,-40.2178256019846,5.45894210230726,0.00180869757544348,0.911622291054653,6,22.2099447513812,4.95783659423267
"Bijoor-2012","Bijoor-2012-200710-POLICE","Ulmus parvifolia","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.24,34.08,160,402,18.1,0.847288612684288,NA,1,-16.00203,NA,-34.31485,NA,4.72549471179146,0.735666851048323,0.00301982755005322,-40.2178256019846,5.45894210230726,0.00180869757544348,0.911622291054653,6,22.2099447513812,0.847288612684288
"Bijoor-2012","Bijoor-2012-200710-STARR","Platanus racemosa","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-117.56,33.62,160,343,16.5,-11.1817504660421,NA,1,-5.38376,NA,-22.036802,NA,3.86595251854367,0.513436319110255,0.00166591857005502,-13.6140495902583,1.60500294096276,0.00105900668504599,0.934096018416204,6,20.7878787878788,11.1817504660421
"Bijoor-2012","Bijoor-2012-200710-STARR","Quercus agrifolia","urban garden","evergreen","broadleaved","angiosperm","tree","tree","not applicable","warm",-117.56,33.62,160,343,16.5,-11.6332312386044,NA,1,-12.66539,NA,-28.1949564,NA,3.86595251854367,0.513436319110255,0.00166591857005502,-13.6140495902583,1.60500294096276,0.00105900668504599,0.934096018416204,6,20.7878787878788,11.6332312386044
"Bijoor-2012","Bijoor-2012-200710-STREE","Platanus hybrida","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.34,34.07,160,399,17.5,-17.4882374395741,NA,1,-9.89187,NA,-28.4978176,NA,2.99542057207775,0.763870005997027,0.0172277096019198,-30.2761377017875,2.90698299995394,0.000480051843107863,0.793571614872618,6,22.8,17.4882374395741
"Bijoor-2012","Bijoor-2012-200710-STREE","Platanus racemosa","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-118.34,34.07,160,399,17.5,-20.3015228035431,NA,1,-9.99997999999999,NA,-28.9734948,NA,2.99542057207775,0.763870005997027,0.0172277096019198,-30.2761377017875,2.90698299995394,0.000480051843107863,0.793571614872618,6,22.8,20.3015228035431
"Bijoor-2012","Bijoor-2012-200710-UNI","Pinus canariensis","urban garden","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","warm",-117.85,33.65,160,302,16.8,-5.761654407849,NA,1,-1.20976,NA,-19.2591956,NA,3.5251294610897,0.376236337348972,2.08007580702396e-07,-25.6497675872482,1.73270289330799,6.05974085892738e-10,0.862457456718287,16,17.9761904761905,5.761654407849
"Bijoor-2012","Bijoor-2012-200710-UNI","Platanus racemosa","urban garden","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",-117.85,33.65,160,302,16.8,-7.85674317197598,NA,1,-6.02736,NA,-23.6630836,NA,3.5251294610897,0.376236337348972,2.08007580702396e-07,-25.6497675872482,1.73270289330799,6.05974085892738e-10,0.862457456718287,16,17.9761904761905,7.85674317197598
"Bijoor-2012","Bijoor-2012-200710-UNI","sequoia sempervirens","urban garden",NA,NA,NA,NA,NA,"not applicable","warm",-117.85,33.65,160,302,16.8,-7.65597564621358,NA,1,-6.45652,NA,-23.99652,NA,3.5251294610897,0.376236337348972,2.08007580702396e-07,-25.6497675872482,1.73270289330799,6.05974085892738e-10,0.862457456718287,16,17.9761904761905,7.65597564621358
"Bode-2020","Bode-2020-2015-LOWERf","several","natural","evergreen",NA,NA,"tree","tree","not applicable","warm",37.33,-3.28,2070,1340,19.7,-14.4081578233661,1.33519985477083,41,-7.58239829268293,2.17155796147663,-24.2977389170732,2.16272829893698,5.9714878753136,1.2026430138489,0.00422881268858316,5.26982740188967,4.41084125497204,0.285763993947341,0.83139005539773,7,68.0203045685279,14.4081578233661
"Bode-2020","Bode-2020-2015-SAV","several","natural","evergreen",NA,NA,"tree","tree","not applicable","tropical",37.33,-3.32,980,1340,19.7,-2.89794741024881,0.980092910410285,41,-7.58239829268293,2.17155796147663,-19.8570998243902,1.73661656286888,4.79701596201847,0.251399853931586,7.28747750368909e-06,-7.14123963516518,0.928769002167357,0.00059336358136064,0.986453277352743,7,68.0203045685279,2.89794741024881
"Bode-2020","Bode-2020-2015-SUBALPINE","several","natural","evergreen",NA,NA,"tree","tree","not applicable","cold",37.33,-3.1,3700,1425,9.6,-1.49930928078582,1.00608059418141,44,-0.595068636363636,1.02300591355834,-20.1850602909091,1.22503618949082,5.57990799179006,1.72737289032343,0.017904057872153,-5.64906490226749,8.20185398235825,0.516711014144143,0.634919818905494,8,148.4375,1.49930928078582
"Bode-2020","Bode-2020-2015-UPPERf","several","natural","evergreen",NA,NA,"tree","tree","not applicable","warm",37.33,-3.22,2650,1340,19.7,-8.58193253043343,1.34043618816992,36,0.548551944444445,1.34441049537682,-16.1529328055556,1.32559221286635,7.96878003112917,0.727456913787304,1.1695904369406e-05,9.00529557373601,3.31959999312359,0.0300785069110092,0.944880436325213,9,68.0203045685279,8.58193253043343
"Bowling-2017","Bowling-2017-201405-NA","several","natural","evergreen",NA,NA,"tree","tree","wet","cold",-111.78,40.79,1900,660,6.6,-1.28745121564837,0.935955525832871,9,-37.6965088888889,5.8744791398336,-43.1627271111111,5.42641141910406,3.04109003585981,0.35219747376252,2.37102791181021e-08,-79.3807178733957,5.43038487290582,1.76781349784495e-12,0.780234955770725,26,100,1.28745121564837
"Bowling-2017","Bowling-2017-201406-NA","several","natural","evergreen",NA,NA,"tree","tree","dry","cold",-111.78,40.79,1900,660,6.6,-6.82136241716971,0.837686555621497,9,-12.1540833333333,1.35324499545434,-19.7142624444444,1.26823673414346,5.33669924408894,0.181717750705871,1.36686293664271e-08,-42.3537939902214,2.66752234206965,9.53387537738765e-07,0.991949242625147,11,100,6.82136241716971
